CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Num_Products,Support_Tickets,Satisfaction_Score,Payment_Method,Internet_Service,Region,Churn
CUST-1504,56.0,F,3.0,Month-to-Month,117.6,289.57,3.0,9.0,2.0,Bank Transfer,DSL,,Yes
CUST-2384,50.0,female,24.0,Two Year,,2454.41,,8.0,5.0,Mailed Check,No,North,No
CUST-1347,37.0,F,27.0,One Year,28.86,865.96,4.0,12.0,2.0,Credit Card,fiber optic,East,No
CUST-2379,120.0,male,69.0,Two Year,39.52,2670.87,3.0,2.0,1.0,Bank Transfer,Fiber Optic,,No
CUST-1386,,M,26.0,One Year,64.93,1774.78,4.0,8.0,3.0,Electronic Check,Fiber Optic,,Yes
CUST-1000,56.0,F,40.0,Two Year,106.46,4283.67,5.0,1.0,2.0,,fiber optic,West,No
CUST-2037,39.0,male,60.0,month-to-month,59.1,3533.42,1.0,14.0,1.0,,No,North,Yes
CUST-1360,33.0,F,68.0,month-to-month,49.96,3398.52,5.0,7.0,3.0,Electronic Check,No,South,No
CUST-1894,66.0,Male,62.0,Month-to-Month,115.76,7185.29,3.0,14.0,4.0,Electronic Check,fiber optic,South,No
CUST-1828,,M,8.0,month-to-month,57.39,397.45,5.0,10.0,3.0,,DSL,North,No
CUST-2470,38.0,Male,40.0,Two Year,36.07,1397.67,2.0,12.0,4.0,Mailed Check,fiber optic,East,No
CUST-1475,31.0,female,2.0,month-to-month,91.32,222.84,4.0,13.0,5.0,Mailed Check,fiber optic,North,No
CUST-1370,73.0,male,22.0,One Year,48.1,1044.06,2.0,8.0,1.0,,No,East,No
CUST-1057,43.0,female,2.0,Month-to-Month,107.9,251.56,5.0,8.0,1.0,Mailed Check,fiber optic,West,No
CUST-1637,25.0,M,50.0,Month-to-Month,59.78,2977.61,4.0,77.0,4.0,Mailed Check,DSL,West,No
CUST-2358,68.0,male,68.0,Month-to-Month,82.4,5552.87,3.0,6.0,3.0,Credit Card,Fiber Optic,West,No
CUST-2090,40.0,Male,2.0,One Year,100.35,202.16,1.0,10.0,3.0,Electronic Check,No,East,No
CUST-1652,73.0,male,65.0,One Year,55.86,3693.55,3.0,14.0,2.0,Credit Card,Fiber Optic,East,No
CUST-1172,49.0,Female,26.0,Month-to-Month,92.92,2404.64,2.0,0.0,1.0,Electronic Check,DSL,,No
CUST-1450,,Female,63.0,Two Year,,4512.16,2.0,3.0,2.0,Electronic Check,No,South,No
CUST-1125,50.0,F,56.0,One Year,80.79,4492.73,2.0,0.0,4.0,Credit Card,No,South,No
CUST-1038,64.0,female,54.0,Two Year,79.32,4269.77,5.0,4.0,4.0,Bank Transfer,fiber optic,West,No
CUST-1530,70.0,M,35.0,month-to-month,42.82,1421.48,5.0,13.0,5.0,Mailed Check,DSL,South,No
CUST-1857,70.0,female,58.0,Two Year,85.68,4886.22,3.0,13.0,4.0,,fiber optic,West,No
CUST-1713,38.0,female,5.0,Month-to-Month,43.04,144.3,4.0,11.0,3.0,Mailed Check,,West,No
CUST-1090,32.0,M,27.0,Two Year,53.13,1326.29,1.0,14.0,5.0,Credit Card,,South,No
CUST-1784,25.0,male,24.0,Two Year,43.5,992.87,4.0,6.0,,,DSL,North,No
CUST-1181,46.0,female,,Two Year,64.64,3796.94,3.0,10.0,4.0,Credit Card,No,,No
CUST-1875,47.0,male,23.0,Month-to-Month,51.29,1183.92,4.0,10.0,2.0,Credit Card,Fiber Optic,East,Yes
CUST-2389,61.0,F,47.0,One Year,65.4,3011.78,2.0,4.0,,Credit Card,No,South,No
CUST-1786,56.0,F,60.0,Month-to-Month,101.71,6103.79,5.0,14.0,5.0,Credit Card,DSL,South,No
CUST-1414,58.0,Female,34.0,month-to-month,20.38,710.17,2.0,2.0,3.0,Bank Transfer,Fiber Optic,,No
CUST-1251,54.0,M,25.0,month-to-month,25.76,587.11,4.0,3.0,3.0,Electronic Check,,,No
CUST-1069,34.0,male,,month-to-month,79.17,4666.17,3.0,5.0,2.0,,DSL,West,No
CUST-1803,64.0,Male,32.0,month-to-month,87.27,2773.54,4.0,8.0,1.0,,,East,No
CUST-1131,24.0,F,66.0,month-to-month,83.64,5589.23,3.0,8.0,5.0,Credit Card,fiber optic,South,No
CUST-1300,57.0,female,60.0,Two Year,106.56,6430.05,5.0,1.0,4.0,Electronic Check,fiber optic,East,No
CUST-2210,54.0,F,49.0,Month-to-Month,119.76,5860.98,5.0,4.0,2.0,Electronic Check,No,South,Yes
CUST-1326,72.0,Male,38.0,month-to-month,55.87,2084.41,2.0,11.0,3.0,,Fiber Optic,South,No
CUST-2106,74.0,M,22.0,month-to-month,52.12,1205.52,3.0,12.0,3.0,Mailed Check,Fiber Optic,South,No
CUST-2156,28.0,Male,4.0,One Year,70.71,321.02,5.0,7.0,2.0,Bank Transfer,,,No
CUST-1499,25.0,male,4.0,Two Year,87.75,346.83,4.0,0.0,2.0,,fiber optic,West,No
CUST-1341,28.0,female,2.0,Month-to-Month,95.34,248.71,2.0,13.0,4.0,Electronic Check,,West,Yes
CUST-1832,27.0,M,13.0,Two Year,83.23,1076.67,4.0,11.0,3.0,,DSL,North,No
CUST-1364,21.0,male,17.0,Month-to-Month,90.71,1547.03,5.0,1.0,3.0,Credit Card,Fiber Optic,East,No
CUST-1495,,Male,50.0,Month-to-Month,20.99,1076.09,1.0,8.0,2.0,Credit Card,DSL,West,No
CUST-2449,44.0,M,33.0,Two Year,68.73,2177.67,1.0,12.0,,Mailed Check,fiber optic,,No
CUST-1338,50.0,Male,30.0,month-to-month,103.41,3107.86,3.0,9.0,4.0,Mailed Check,No,North,No
CUST-1421,48.0,Female,,Two Year,104.27,1830.85,4.0,6.0,4.0,Bank Transfer,fiber optic,,No
CUST-1164,43.0,Female,26.0,Month-to-Month,62.2,1653.81,4.0,1.0,2.0,,Fiber Optic,East,No
CUST-1028,29.0,M,,Month-to-Month,66.88,,2.0,9.0,1.0,Mailed Check,fiber optic,North,Yes
CUST-1516,33.0,Male,8.0,Month-to-Month,57.17,520.82,5.0,14.0,5.0,Credit Card,fiber optic,East,Yes
CUST-1193,70.0,F,39.0,Two Year,57.46,2217.14,4.0,12.0,2.0,Bank Transfer,Fiber Optic,North,Yes
CUST-2035,45.0,male,10.0,Month-to-Month,44.54,463.37,3.0,5.0,4.0,Credit Card,No,North,No
CUST-2416,63.0,M,1.0,One Year,99.77,89.75,2.0,11.0,1.0,Bank Transfer,Fiber Optic,East,No
CUST-1945,29.0,M,68.0,month-to-month,78.44,5331.65,3.0,8.0,4.0,Electronic Check,DSL,South,No
CUST-1169,56.0,female,71.0,One Year,32.3,2160.08,2.0,11.0,4.0,Bank Transfer,fiber optic,South,No
CUST-1912,,Male,30.0,Month-to-Month,81.33,2453.85,2.0,0.0,3.0,,fiber optic,South,No
CUST-1491,69.0,Female,6.0,Two Year,69.29,375.06,3.0,8.0,,Credit Card,,East,No
CUST-1953,34.0,Female,18.0,Two Year,83.02,1615.07,3.0,10.0,4.0,Bank Transfer,DSL,,No
CUST-1587,51.0,M,45.0,One Year,105.38,4656.99,1.0,5.0,4.0,Electronic Check,Fiber Optic,,No
CUST-1750,46.0,F,7.0,month-to-month,,538.51,5.0,7.0,5.0,Credit Card,Fiber Optic,West,No
CUST-1657,53.0,male,26.0,Two Year,30.18,826.01,2.0,2.0,2.0,,DSL,East,No
CUST-1234,66.0,Female,65.0,One Year,102.67,6576.94,1.0,2.0,4.0,Bank Transfer,No,South,No
CUST-1732,35.0,male,21.0,One Year,59.32,1262.29,1.0,3.0,1.0,Credit Card,Fiber Optic,East,No
CUST-2335,50.0,F,,Month-to-Month,52.63,3444.52,1.0,4.0,2.0,Electronic Check,fiber optic,,No
CUST-2277,,male,30.0,Two Year,103.82,3151.33,1.0,4.0,2.0,,Fiber Optic,South,No
CUST-1934,51.0,F,54.0,month-to-month,102.3,5507.8,3.0,7.0,3.0,,No,East,No
CUST-1108,32.0,Female,51.0,One Year,59.7,3061.5,4.0,2.0,3.0,Mailed Check,,North,No
CUST-1568,63.0,Male,2.0,month-to-month,115.79,99.54,5.0,11.0,3.0,,,South,Yes
CUST-1890,43.0,male,2.0,One Year,21.54,115.37,,5.0,4.0,Credit Card,No,,No
CUST-1947,71.0,Female,60.0,month-to-month,46.89,2802.73,4.0,9.0,1.0,Credit Card,,North,No
CUST-2052,26.0,female,43.0,One Year,83.14,3556.67,1.0,0.0,4.0,,No,South,No
CUST-1884,35.0,female,16.0,Two Year,108.3,1779.44,2.0,8.0,4.0,,Fiber Optic,West,No
CUST-2316,69.0,Male,61.0,Two Year,101.7,6268.03,4.0,12.0,5.0,,No,North,No
CUST-1850,,M,44.0,Month-to-Month,54.65,2378.33,3.0,6.0,4.0,Credit Card,No,,No
CUST-1734,29.0,M,19.0,month-to-month,86.1,1579.18,3.0,12.0,4.0,,No,,No
CUST-1717,33.0,male,15.0,One Year,42.43,640.24,3.0,10.0,2.0,,Fiber Optic,,No
CUST-1454,71.0,M,21.0,Month-to-Month,56.87,1316.5,2.0,3.0,4.0,Credit Card,DSL,North,No
CUST-1264,21.0,Female,5.0,Month-to-Month,108.03,564.24,1.0,5.0,5.0,Mailed Check,fiber optic,West,No
CUST-1075,23.0,Female,22.0,Month-to-Month,68.77,1542.05,5.0,11.0,,Electronic Check,fiber optic,East,No
CUST-1444,19.0,female,71.0,month-to-month,30.54,2121.95,5.0,10.0,3.0,Bank Transfer,,South,No
CUST-1395,50.0,female,32.0,One Year,75.25,2321.09,2.0,8.0,3.0,,No,,Yes
CUST-1176,40.0,Male,9.0,month-to-month,62.99,632.31,5.0,3.0,5.0,Electronic Check,DSL,South,No
CUST-2042,58.0,Female,59.0,month-to-month,75.69,4497.22,,2.0,3.0,Bank Transfer,Fiber Optic,West,No
CUST-2362,43.0,F,,Month-to-Month,65.96,2652.88,5.0,3.0,5.0,Bank Transfer,fiber optic,,No
CUST-2093,64.0,female,32.0,One Year,26.7,939.63,3.0,12.0,5.0,,,West,No
CUST-2173,37.0,Female,20.0,One Year,41.87,839.88,3.0,3.0,,Mailed Check,fiber optic,,No
CUST-1595,,M,10.0,One Year,76.95,783.6,5.0,9.0,1.0,Electronic Check,No,North,No
CUST-1061,45.0,F,5.0,Month-to-Month,51.69,298.94,4.0,6.0,5.0,Bank Transfer,fiber optic,South,No
CUST-1872,19.0,M,3.0,Two Year,87.6,287.05,3.0,5.0,5.0,Electronic Check,,West,No
CUST-2164,68.0,Female,13.0,month-to-month,47.19,608.82,,12.0,2.0,Bank Transfer,fiber optic,East,No
CUST-2461,41.0,Female,17.0,Two Year,81.51,1441.07,2.0,3.0,1.0,Credit Card,,,No
CUST-1278,33.0,M,68.0,Two Year,107.0,7184.2,1.0,4.0,1.0,Electronic Check,DSL,West,No
CUST-1036,,female,68.0,Month-to-Month,105.23,7070.27,4.0,9.0,1.0,Credit Card,DSL,North,No
CUST-1662,52.0,F,33.0,Month-to-Month,37.52,1264.29,4.0,3.0,1.0,Credit Card,No,North,No
CUST-2406,57.0,M,48.0,Month-to-Month,47.86,,1.0,1.0,3.0,Credit Card,DSL,,No
CUST-2213,30.0,Female,24.0,month-to-month,61.12,1461.96,5.0,8.0,4.0,Bank Transfer,Fiber Optic,North,No
CUST-1977,74.0,M,,One Year,27.05,128.1,4.0,4.0,1.0,Credit Card,fiber optic,South,No
CUST-1738,34.0,Female,27.0,Month-to-Month,36.73,939.39,2.0,3.0,4.0,,fiber optic,South,Yes
CUST-1191,62.0,male,40.0,month-to-month,90.56,3605.48,2.0,8.0,5.0,Mailed Check,No,South,Yes
CUST-1919,36.0,Female,21.0,Month-to-Month,93.87,1917.05,,14.0,2.0,Mailed Check,,South,No
CUST-1456,56.0,Male,64.0,Month-to-Month,,1525.52,2.0,13.0,,Bank Transfer,,,No
CUST-1675,29.0,F,33.0,month-to-month,109.26,3655.55,3.0,0.0,2.0,Bank Transfer,,West,No
CUST-1760,34.0,female,56.0,Month-to-Month,106.17,5878.29,2.0,6.0,4.0,Bank Transfer,Fiber Optic,North,Yes
CUST-2407,58.0,F,4.0,Two Year,41.87,138.03,3.0,2.0,4.0,Bank Transfer,Fiber Optic,West,No
CUST-1728,40.0,male,36.0,month-to-month,110.19,3947.97,5.0,3.0,3.0,Mailed Check,No,East,No
CUST-1412,,Female,38.0,month-to-month,,1040.08,3.0,3.0,1.0,Bank Transfer,DSL,North,No
CUST-1825,71.0,male,36.0,Month-to-Month,88.54,3224.46,3.0,13.0,2.0,Bank Transfer,fiber optic,West,No
CUST-1616,54.0,female,37.0,One Year,36.27,,3.0,12.0,1.0,Mailed Check,fiber optic,West,No
CUST-1114,41.0,Male,11.0,Month-to-Month,107.42,1189.65,3.0,12.0,3.0,Bank Transfer,Fiber Optic,East,No
CUST-1417,46.0,F,64.0,Two Year,51.63,3372.63,3.0,8.0,3.0,Bank Transfer,Fiber Optic,South,No
CUST-2483,24.0,F,38.0,Two Year,95.08,3609.46,3.0,11.0,4.0,,DSL,East,No
CUST-1969,51.0,male,,Two Year,112.71,3533.36,5.0,1.0,3.0,Credit Card,No,,No
CUST-1604,45.0,Female,28.0,Month-to-Month,110.79,3122.04,3.0,10.0,5.0,Bank Transfer,DSL,,No
CUST-2489,68.0,male,46.0,Month-to-Month,112.91,5162.12,2.0,10.0,5.0,Bank Transfer,DSL,South,No
CUST-1089,65.0,M,25.0,Two Year,117.15,2950.42,1.0,2.0,3.0,Bank Transfer,No,North,No
CUST-1848,45.0,Male,70.0,One Year,90.46,,1.0,7.0,2.0,Bank Transfer,DSL,South,No
CUST-2190,43.0,Male,60.0,Two Year,75.73,4594.68,4.0,14.0,5.0,,fiber optic,,Yes
CUST-2488,40.0,Male,53.0,Two Year,76.58,4053.53,2.0,12.0,1.0,Electronic Check,fiber optic,West,Yes
CUST-1753,36.0,Male,31.0,month-to-month,102.75,3166.88,5.0,8.0,1.0,Credit Card,No,West,Yes
CUST-1498,50.0,female,7.0,Two Year,71.9,572.26,4.0,1.0,2.0,Mailed Check,Fiber Optic,West,No
CUST-1011,28.0,M,8.0,One Year,49.22,445.68,4.0,12.0,,Bank Transfer,DSL,South,No
CUST-1396,45.0,Female,2.0,Month-to-Month,72.02,196.3,1.0,10.0,3.0,Electronic Check,DSL,,No
CUST-1284,20.0,male,9.0,Month-to-Month,,1042.87,2.0,9.0,1.0,Credit Card,Fiber Optic,North,No
CUST-2066,18.0,male,7.0,Month-to-Month,21.81,140.2,2.0,9.0,4.0,Mailed Check,No,East,No
CUST-1690,30.0,male,65.0,Two Year,60.94,4000.69,2.0,4.0,5.0,,fiber optic,North,No
CUST-2280,25.0,male,55.0,Two Year,73.59,4047.99,1.0,14.0,1.0,Credit Card,,North,No
CUST-2458,69.0,female,23.0,month-to-month,40.44,974.56,1.0,1.0,1.0,Mailed Check,No,North,No
CUST-1689,39.0,female,15.0,Two Year,70.69,1098.31,4.0,8.0,4.0,Credit Card,No,,No
CUST-1851,53.0,F,,month-to-month,59.76,171.01,2.0,3.0,3.0,,Fiber Optic,East,Yes
CUST-1159,56.0,Male,25.0,Two Year,110.25,2769.95,4.0,5.0,2.0,Bank Transfer,DSL,West,No
CUST-1895,30.0,male,23.0,Month-to-Month,59.9,1317.92,1.0,5.0,4.0,Credit Card,fiber optic,West,No
CUST-2237,41.0,female,9.0,month-to-month,,790.91,2.0,4.0,2.0,,DSL,,No
CUST-1257,70.0,M,63.0,month-to-month,78.05,4845.74,2.0,12.0,4.0,Electronic Check,No,North,No
CUST-1335,41.0,Male,10.0,month-to-month,49.46,546.43,1.0,6.0,2.0,Electronic Check,Fiber Optic,East,No
CUST-2462,50.0,female,69.0,Two Year,111.06,7642.83,1.0,7.0,3.0,,,West,No
CUST-2039,23.0,Male,28.0,One Year,41.96,1266.79,2.0,12.0,3.0,Mailed Check,No,West,Yes
CUST-1515,,female,45.0,Month-to-Month,54.81,2438.48,4.0,6.0,4.0,Electronic Check,DSL,,No
CUST-2015,71.0,Male,26.0,One Year,37.93,1046.93,1.0,8.0,,Bank Transfer,DSL,West,No
CUST-1768,36.0,Male,,month-to-month,90.12,4205.99,1.0,1.0,5.0,Credit Card,,East,No
CUST-2368,27.0,F,,Two Year,92.5,2325.61,5.0,2.0,2.0,Credit Card,Fiber Optic,,No
CUST-1761,24.0,Female,36.0,Two Year,47.41,1717.34,5.0,3.0,1.0,Bank Transfer,DSL,South,No
CUST-2145,74.0,male,29.0,month-to-month,83.24,2449.45,5.0,6.0,5.0,Mailed Check,DSL,East,No
CUST-1521,36.0,F,44.0,One Year,104.71,4694.58,1.0,10.0,4.0,Electronic Check,Fiber Optic,South,No
CUST-1022,61.0,M,8.0,Month-to-Month,,247.32,1.0,93.0,4.0,Bank Transfer,DSL,,No
CUST-1356,35.0,F,28.0,Month-to-Month,114.77,3194.68,5.0,1.0,4.0,Bank Transfer,DSL,East,No
CUST-2323,,Male,24.0,One Year,42.94,1106.07,4.0,4.0,2.0,Mailed Check,fiber optic,East,No
CUST-1340,69.0,Male,31.0,One Year,34.29,1122.1,3.0,5.0,4.0,Mailed Check,No,,Yes
CUST-1431,42.0,M,50.0,Month-to-Month,69.38,3440.05,4.0,0.0,1.0,,,North,No
CUST-1473,63.0,male,40.0,month-to-month,84.48,3339.61,3.0,10.0,1.0,Electronic Check,Fiber Optic,East,Yes
CUST-1217,25.0,Male,56.0,Two Year,70.55,3997.52,1.0,2.0,3.0,Credit Card,No,,No
CUST-1911,20.0,F,30.0,month-to-month,78.95,2351.95,5.0,1.0,3.0,,fiber optic,South,No
CUST-2385,64.0,female,41.0,One Year,56.14,2267.75,1.0,12.0,5.0,,No,,No
CUST-2011,72.0,Female,63.0,Month-to-Month,63.92,4019.63,3.0,10.0,1.0,Electronic Check,fiber optic,East,No
CUST-1940,51.0,Male,13.0,month-to-month,,1189.06,5.0,4.0,5.0,Bank Transfer,,East,No
CUST-1093,40.0,Male,6.0,Two Year,81.08,460.55,1.0,10.0,5.0,Bank Transfer,fiber optic,North,No
CUST-2008,64.0,Male,36.0,month-to-month,103.79,3685.75,2.0,12.0,4.0,Credit Card,DSL,West,No
CUST-2070,69.0,male,5.0,month-to-month,76.07,309.74,1.0,0.0,3.0,Bank Transfer,DSL,North,No
CUST-2092,60.0,male,53.0,Two Year,40.35,2133.24,2.0,9.0,5.0,Mailed Check,No,East,No
CUST-1696,36.0,M,33.0,One Year,85.47,2870.73,2.0,11.0,,,,West,No
CUST-2459,23.0,Female,48.0,Two Year,54.04,2611.98,3.0,2.0,4.0,Bank Transfer,No,North,No
CUST-1996,41.0,Male,62.0,One Year,52.67,3208.77,5.0,11.0,2.0,Mailed Check,Fiber Optic,North,No
CUST-1153,20.0,Female,47.0,Month-to-Month,83.61,3901.59,3.0,12.0,2.0,Mailed Check,Fiber Optic,West,No
CUST-2099,32.0,F,15.0,month-to-month,84.83,1266.11,1.0,13.0,3.0,Mailed Check,Fiber Optic,,No
CUST-2351,64.0,Male,49.0,One Year,50.24,2475.32,4.0,3.0,5.0,,fiber optic,South,Yes
CUST-1654,,male,43.0,month-to-month,44.04,1971.66,2.0,8.0,2.0,,,East,No
CUST-1789,30.0,female,19.0,One Year,25.17,489.3,3.0,6.0,1.0,Electronic Check,fiber optic,East,No
CUST-1580,47.0,male,,Two Year,36.57,2368.75,2.0,7.0,3.0,Electronic Check,Fiber Optic,,No
CUST-1703,69.0,Female,9.0,One Year,32.79,254.04,3.0,7.0,2.0,Credit Card,,West,No
CUST-2310,59.0,female,69.0,One Year,66.5,4714.08,3.0,12.0,5.0,Mailed Check,DSL,,No
CUST-1487,42.0,M,61.0,month-to-month,53.73,3299.21,1.0,10.0,5.0,Bank Transfer,No,,No
CUST-1559,39.0,male,18.0,Two Year,67.0,,1.0,8.0,1.0,Bank Transfer,,West,No
CUST-2141,,F,3.0,month-to-month,79.72,157.52,4.0,1.0,,Mailed Check,Fiber Optic,South,No
CUST-2119,20.0,F,13.0,Two Year,68.4,872.87,5.0,13.0,3.0,Mailed Check,,East,No
CUST-1801,49.0,M,35.0,One Year,49.0,1802.29,5.0,10.0,5.0,,fiber optic,East,No
CUST-1512,52.0,Female,45.0,month-to-month,49.33,2236.14,5.0,12.0,2.0,Credit Card,DSL,North,No
CUST-1633,52.0,F,57.0,Two Year,68.09,3807.42,4.0,8.0,2.0,Mailed Check,fiber optic,West,No
CUST-2387,60.0,male,55.0,Month-to-Month,60.68,3301.48,3.0,6.0,,Electronic Check,,South,Yes
CUST-2392,21.0,female,42.0,Two Year,39.64,,1.0,14.0,4.0,Bank Transfer,No,West,No
CUST-1790,45.0,F,36.0,Two Year,70.48,2468.87,4.0,7.0,4.0,Bank Transfer,fiber optic,East,No
CUST-1116,61.0,M,11.0,Two Year,344.0813987838038,1078.7,2.0,13.0,1.0,Bank Transfer,Fiber Optic,South,Yes
CUST-1740,24.0,F,28.0,month-to-month,78.38,2244.13,1.0,8.0,1.0,,Fiber Optic,North,Yes
CUST-2081,19.0,Male,49.0,Month-to-Month,53.36,2604.91,2.0,8.0,1.0,Bank Transfer,No,North,No
CUST-1830,28.0,M,41.0,month-to-month,84.17,3523.75,1.0,12.0,5.0,Credit Card,No,West,Yes
CUST-1119,28.0,female,39.0,month-to-month,47.47,1816.0,3.0,14.0,5.0,Bank Transfer,Fiber Optic,West,Yes
CUST-1656,74.0,male,17.0,Month-to-Month,111.82,1908.16,4.0,9.0,3.0,Credit Card,No,West,Yes
CUST-2480,45.0,Female,58.0,One Year,57.98,3380.45,4.0,8.0,4.0,Bank Transfer,Fiber Optic,,No
CUST-1635,34.0,male,56.0,Two Year,31.85,1789.58,2.0,1.0,4.0,,DSL,North,No
CUST-1369,37.0,female,65.0,month-to-month,43.24,2780.84,3.0,12.0,5.0,Electronic Check,No,East,Yes
CUST-1268,34.0,Female,9.0,Two Year,,342.33,5.0,11.0,2.0,Bank Transfer,No,,No
CUST-1655,38.0,F,30.0,Two Year,39.16,1152.86,1.0,12.0,2.0,,fiber optic,North,No
CUST-1935,,female,52.0,One Year,113.27,5930.09,4.0,0.0,5.0,Credit Card,fiber optic,West,No
CUST-1822,18.0,F,42.0,One Year,98.38,4139.43,3.0,9.0,1.0,Electronic Check,fiber optic,West,No
CUST-1866,,Male,16.0,month-to-month,82.36,1271.73,5.0,12.0,3.0,,DSL,South,Yes
CUST-1046,68.0,F,19.0,month-to-month,119.54,2282.73,1.0,0.0,5.0,Credit Card,No,North,No
CUST-2342,62.0,M,51.0,One Year,26.26,1226.2,4.0,9.0,3.0,Bank Transfer,fiber optic,North,No
CUST-1991,73.0,Female,14.0,month-to-month,102.86,,3.0,0.0,1.0,Bank Transfer,DSL,North,No
CUST-1876,67.0,Female,5.0,Month-to-Month,47.11,225.4,1.0,13.0,3.0,Mailed Check,fiber optic,East,No
CUST-1773,27.0,M,26.0,Month-to-Month,58.05,1579.64,2.0,6.0,2.0,Credit Card,DSL,East,No
CUST-1876,67.0,Female,5.0,Month-to-Month,47.11,225.4,1.0,13.0,3.0,Mailed Check,fiber optic,East,No
CUST-1004,60.0,male,47.0,month-to-month,31.07,1401.68,4.0,1.0,3.0,Mailed Check,No,South,Yes
CUST-2003,60.0,female,65.0,One Year,,4980.34,1.0,13.0,5.0,,No,North,No
CUST-2353,29.0,Male,32.0,One Year,100.38,3167.16,5.0,12.0,4.0,Mailed Check,Fiber Optic,South,No
CUST-1263,72.0,Female,5.0,Two Year,,656.02,2.0,9.0,4.0,Mailed Check,Fiber Optic,,Yes
CUST-2231,54.0,F,4.0,One Year,106.44,449.93,1.0,6.0,1.0,Electronic Check,No,East,No
CUST-2424,,female,59.0,month-to-month,42.05,2382.65,3.0,2.0,4.0,Bank Transfer,Fiber Optic,,No
CUST-1443,40.0,Female,25.0,month-to-month,49.81,1210.95,2.0,14.0,4.0,Credit Card,Fiber Optic,West,No
CUST-2002,30.0,M,5.0,One Year,59.27,290.52,1.0,14.0,5.0,Credit Card,No,,No
CUST-2077,45.0,F,,Month-to-Month,,2686.87,4.0,7.0,1.0,Credit Card,fiber optic,East,No
CUST-1837,29.0,male,5.0,Two Year,47.79,208.68,4.0,11.0,4.0,,DSL,South,Yes
CUST-2394,73.0,F,70.0,Month-to-Month,37.55,2705.15,5.0,10.0,2.0,Mailed Check,DSL,East,Yes
CUST-1304,74.0,Male,40.0,Month-to-Month,96.45,,2.0,3.0,4.0,Mailed Check,fiber optic,West,No
CUST-2221,22.0,Female,55.0,Two Year,43.2,2341.96,2.0,0.0,,,Fiber Optic,South,No
CUST-1313,33.0,M,6.0,One Year,26.25,156.37,1.0,14.0,5.0,Bank Transfer,Fiber Optic,North,Yes
CUST-1149,52.0,Female,,One Year,87.87,5347.27,4.0,1.0,4.0,Bank Transfer,fiber optic,West,No
CUST-2148,39.0,male,25.0,month-to-month,91.64,2265.94,3.0,13.0,5.0,Credit Card,Fiber Optic,,No
CUST-1574,43.0,Male,60.0,One Year,47.47,2778.51,4.0,1.0,1.0,Bank Transfer,,South,No
CUST-1050,56.0,F,60.0,month-to-month,103.14,6227.42,2.0,1.0,5.0,Electronic Check,,West,No
CUST-2274,42.0,M,,One Year,97.91,3569.42,1.0,0.0,3.0,Bank Transfer,,South,No
CUST-1726,,M,15.0,Two Year,38.16,621.91,4.0,1.0,1.0,Bank Transfer,DSL,South,No
CUST-1833,49.0,F,49.0,month-to-month,39.9,1932.41,1.0,9.0,,Electronic Check,DSL,North,No
CUST-2115,37.0,Male,12.0,One Year,90.88,1034.45,2.0,1.0,4.0,Credit Card,,South,No
CUST-2166,57.0,Male,,Two Year,46.41,1612.1,3.0,0.0,4.0,,fiber optic,South,No
CUST-1470,37.0,female,54.0,Two Year,85.16,4607.88,5.0,11.0,,,,South,No
CUST-1971,47.0,Male,9.0,month-to-month,96.44,862.87,4.0,10.0,1.0,Bank Transfer,fiber optic,South,No
CUST-1653,53.0,male,55.0,Two Year,85.66,4730.88,5.0,6.0,5.0,Bank Transfer,DSL,South,No
CUST-1399,22.0,M,27.0,Two Year,47.14,1260.77,1.0,4.0,1.0,Electronic Check,fiber optic,South,No
CUST-1511,64.0,male,25.0,One Year,21.76,471.53,4.0,13.0,1.0,,DSL,South,Yes
CUST-1320,18.0,female,13.0,Month-to-Month,67.68,852.55,5.0,13.0,5.0,,,North,Yes
CUST-1019,70.0,female,32.0,Month-to-Month,102.94,,3.0,12.0,5.0,Mailed Check,fiber optic,,No
CUST-1684,34.0,female,13.0,Month-to-Month,105.5,1347.81,5.0,10.0,5.0,Bank Transfer,No,West,Yes
CUST-1035,45.0,female,16.0,month-to-month,110.29,1708.77,5.0,8.0,1.0,Bank Transfer,No,South,Yes
CUST-1902,65.0,M,43.0,month-to-month,63.36,2752.35,1.0,14.0,5.0,Mailed Check,DSL,South,No
CUST-1827,33.0,Male,3.0,One Year,25.66,24.89,1.0,1.0,5.0,Mailed Check,Fiber Optic,West,No
CUST-2399,45.0,F,3.0,month-to-month,42.98,76.68,4.0,7.0,4.0,,fiber optic,North,No
CUST-1407,45.0,Female,57.0,One Year,20.01,1077.05,5.0,14.0,4.0,Credit Card,DSL,North,No
CUST-1920,34.0,male,35.0,Two Year,21.37,725.8,,0.0,3.0,,Fiber Optic,South,No
CUST-1537,64.0,M,58.0,Two Year,114.27,,,14.0,,,No,,Yes
CUST-1758,39.0,F,61.0,Month-to-Month,89.46,5474.0,3.0,6.0,4.0,Mailed Check,DSL,West,No
CUST-2062,65.0,M,31.0,month-to-month,109.57,3332.95,3.0,12.0,5.0,,fiber optic,South,No
CUST-2199,36.0,Male,58.0,Two Year,102.54,5922.66,3.0,1.0,3.0,,fiber optic,South,No
CUST-1245,66.0,F,39.0,One Year,96.19,3684.13,2.0,5.0,5.0,Electronic Check,,,Yes
